title,href,url,description,keywords,length,audio_url,audio_url_wav
CD Skipping,1195-CD-Skipping.html,https://soundbible.com/1195-CD-Skipping.html,"That annoying sound that a cd makes when it skips. Great for skips, glitches, glitching, errors, and similar mishaps.","['cd', 'skip', 'cd skipping', 'skipping cd', 'song skipping', 'skipping song', 'glitch', 'glitches', 'glitching', 'error', 'problem', 'bothersome', 'annoying', 'bug', 'defect', 'flaw', 'hitch', 'malfunction', 'misfire', 'mishap', 'problem', 'setback', 'snafu', 'snag', 'absurdity', 'bad job', 'blunder', 'boner', 'boo boo', 'delinquency', 'delusion', 'deviation', 'erratum', 'failure', 'fall', 'fallacy', 'falsehood', 'falsity', 'fault', 'faux pas', 'flaw', 'glitch', 'goof', 'howler', 'inaccuracy', 'lapse', 'misapprehension', 'misbelief', 'miscalculation', 'misconception', 'miscue', 'misdeed', 'misjudgment', 'mismanagement', 'miss', 'misstep', 'misunderstanding', 'offense', 'omission', 'oversight', 'screamer', 'screw up', 'sin', 'slight', 'slip', 'slipup', 'solecism', 'stumble', 'transgression', 'trespass', 'untruth', 'wrongdoing']",,https://soundbible.com/mp3/CD Skipping-SoundBible.com-816257683.mp3,https://soundbible.com/wav/CD Skipping-SoundBible.com-816257683.wav
Pair Of Laughing Gulls,1194-Pair-Of-Laughing-Gulls.html,https://soundbible.com/1194-Pair-Of-Laughing-Gulls.html,"Nice Pair of Laughing Gulls or Larus Atricilla recorded near water. 2 birds call separate and then together. Field recording of these birds by Tony Phillips in Chatham, Massachusetts, April 2002","['laughing gull', 'larus atricilla', 'gull', 'seagull', 'bird', 'nature', 'feathered creature', 'fowl', 'game', 'ocean', 'sea', 'water', 'water fowl', 'flying animal', 'bird call', 'bird song', 'birds', 'abyssal', 'aequorial', 'autopelagic', 'bathyal', 'bathybic', 'benthic', 'benthopelagic', 'cisatlantic', 'cotidal', 'epeiric', 'euxine', 'grayslick', 'hadal', 'halimous', 'hydrographic', 'maricolous', 'marigenous', 'marine', 'oceanic', 'pelagic', 'pelagrian', 'seagoing', 'seasurrounded', 'spanipelagic', 'sublittoral', 'tidal', 'transmarine', 'bird calls', 'birds']",,https://soundbible.com/mp3/Pair Of Laughing Gulls-SoundBible.com-960253531.mp3,https://soundbible.com/wav/Pair Of Laughing Gulls-SoundBible.com-960253531.wav
Robot Machine,1193-Robot-Machine.html,https://soundbible.com/1193-Robot-Machine.html,Industrial robot moves material and then pounds the heck out of it. Great for am industrial or manufacturing setting.,"['manufacturing', 'machine', 'robot', 'robots', 'pound', 'hit', 'robot arm', 'robot move', 'moving robot', 'robo', 'robotic', 'robotics', 'automated', 'business', 'factory-made', 'in industry', 'industrialized', 'machine-made', 'manufactured', 'manufacturing', 'mechanical', 'mechanized', 'modern', 'smokestack', 'streamlined', 'technical', 'work', 'working', 'bang', 'bat', 'bell ringer', 'belt', 'blow', 'bonk', 'box', 'buffet', 'butt', 'chop', 'clash', 'clip', 'clout', 'collision', 'cuff', 'fisticuff', 'glance', 'impact', 'knock', 'lick', 'one two punch', 'paste', 'pat', 'plunk', 'punch', 'rap', 'roundhouse', 'shock', 'shot', 'slap', 'slog', 'smack', 'smash', 'sock', 'spank', 'stroke', 'swat', 'swing', 'swipe', 'tap', 'uppercut', 'wallop', 'whammy', 'whop', 'zap', 'zinger']",,https://soundbible.com/mp3/Robot Machine-SoundBible.com-169984638.mp3,https://soundbible.com/wav/Robot Machine-SoundBible.com-169984638.wav
Light Rain And Crickets,1192-Light-Rain-And-Crickets.html,https://soundbible.com/1192-Light-Rain-And-Crickets.html,Sound of light rain and crickets at sunset. Very calming serene nature sound. Great for relaxing.,"['cricket noise', 'relax', 'relaxing', 'light rain', 'rain', 'raining', 'cricket', 'crickets', 'crickets chirping', 'cricket chirp', 'chirping crickets', 'bug', 'nature', 'natural', 'outdoor', 'camp', 'camping', 'animal', 'forest', 'jungle', 'water', 'pest']",,https://soundbible.com/mp3/Light Rain And Crickets-SoundBible.com-1664737469.mp3,https://soundbible.com/wav/Light Rain And Crickets-SoundBible.com-1664737469.wav
Herring Gull 2,1191-Herring-Gull-2.html,https://soundbible.com/1191-Herring-Gull-2.html,"Great Herring Gull field recording in stereo #2. The Herring Gull, Larus argentatus, is a large gull (up to 26 inches or 66 cm long), and is the most abundant and best known of all gulls along the shores of Asia, western Europe, and North America.","['herring gull', 'gull', 'seagull', 'bird', 'nature', 'feathered creature', 'fowl', 'game', 'ocean', 'sea', 'water', 'water fowl', 'flying animal', 'bird call', 'bird song', 'birds', 'abyssal', 'aequorial', 'autopelagic', 'bathyal', 'bathybic', 'benthic', 'benthopelagic', 'cisatlantic', 'cotidal', 'epeiric', 'euxine', 'grayslick', 'hadal', 'halimous', 'hydrographic', 'maricolous', 'marigenous', 'marine', 'oceanic', 'pelagic', 'pelagrian', 'seagoing', 'seasurrounded', 'spanipelagic', 'sublittoral', 'tidal', 'transmarine']",,https://soundbible.com/mp3/Herring Gull 2-SoundBible.com-1496174558.mp3,https://soundbible.com/wav/Herring Gull 2-SoundBible.com-1496174558.wav
Ring Billed Gull,1190-Ring-Billed-Gull.html,https://soundbible.com/1190-Ring-Billed-Gull.html,"The Ring Billed Gull or Larus delawarensis. Feeding vocalizations. At low tide Ring-billed Gulls mass at the shoreline, standing in one or two inches of water and treading the bottom, presumably to stir up food they peck at the water from time to time. There is a lot of squabbling over territory. Field recording Long Island, January 1999 by Tony Phillips.","['gull', 'seagull', 'bird', 'nature', 'feathered creature', 'fowl', 'game', 'ocean', 'sea', 'water', 'water fowl', 'flying animal', 'bird call', 'bird song', 'birds', 'abyssal', 'aequorial', 'autopelagic', 'bathyal', 'bathybic', 'benthic', 'benthopelagic', 'cisatlantic', 'cotidal', 'epeiric', 'euxine', 'grayslick', 'hadal', 'halimous', 'hydrographic', 'maricolous', 'marigenous', 'marine', 'oceanic', 'pelagic', 'pelagrian', 'seagoing', 'seasurrounded', 'spanipelagic', 'sublittoral', 'tidal', 'transmarine', 'bird calls', 'natural', 'wetlands', 'wetland', 'nature preserve', 'ring billed gull']",,https://soundbible.com/mp3/Ring Billed Gull-SoundBible.com-1847179481.mp3,https://soundbible.com/wav/Ring Billed Gull-SoundBible.com-1847179481.wav
Common Tern Tearrr,1189-Common-Tern-Tearrr.html,https://soundbible.com/1189-Common-Tern-Tearrr.html,"Single Common Tern tearrr. Sound recorded by Tony Phillips we cleaned up the audio removing some background noise and hiss. Great bird sound effect. The Common Tern or Sterna hirundo is a seabird of the tern family Sternidae. This bird has a circumpolar distribution breeding in temperate and sub-Arctic regions of Europe, Asia and east and central North America.","['tearrr', 'tern', 'common tern', 'gull', 'gull', 'seagull', 'bird', 'nature', 'feathered creature', 'fowl', 'game', 'ocean', 'sea', 'water', 'water fowl', 'flying animal', 'bird call', 'bird song', 'birds', 'abyssal', 'aequorial', 'autopelagic', 'bathyal', 'bathybic', 'benthic', 'benthopelagic', 'cisatlantic', 'cotidal', 'epeiric', 'euxine', 'grayslick', 'hadal', 'halimous', 'hydrographic', 'maricolous', 'marigenous', 'marine', 'oceanic', 'pelagic', 'pelagrian', 'seagoing', 'seasurrounded', 'spanipelagic', 'sublittoral', 'tidal', 'transmarine', 'bird calls', 'birds']",,https://soundbible.com/mp3/Common Tern Tearrr-SoundBible.com-2022685704.mp3,https://soundbible.com/wav/Common Tern Tearrr-SoundBible.com-2022685704.wav
Chimpanzee,1188-Chimpanzee.html,https://soundbible.com/1188-Chimpanzee.html,Chimpanzee or monkey making crazy monkey sounds while hopping around its cage. Great for zoo or laboratory sounds.,"['chimpanzee', 'chimp', 'monkey', 'ape', 'science', 'laboratory', 'wild', 'avid', 'berserk', 'boisterous', 'chaotic', 'crazed', 'crazy', 'eager', 'enthusiastic', 'extravagant', 'flighty', 'foolhardy', 'foolish', 'giddy', 'hysterical', 'impetuous', 'impracticable', 'imprudent', 'incautious', 'irrational', 'lawless', 'licentious', 'mad', 'madcap', 'noisy', 'nuts', 'outrageous', 'preposterous', 'profligate', 'rabid', 'rash', 'raving', 'reckless', 'riotous', 'rough', 'self-willed', 'turbulent', 'unbridled', 'uncontrolled', 'undisciplined', 'unfettered', 'ungovernable', 'unmanageable', 'unrestrained', 'unruly', 'uproarious', 'violent', 'wild', 'anthropoid', 'ape', 'baboon', 'chimpanzee', 'gorilla', 'imp', 'lemur', 'monk', 'orangutan', 'rascal', 'scamp', 'simian']",,https://soundbible.com/mp3/Chimpanzee-SoundBible.com-901310467.mp3,https://soundbible.com/wav/Chimpanzee-SoundBible.com-901310467.wav
Goose,1187-Goose.html,https://soundbible.com/1187-Goose.html,"Sound of a Canadian Geese Honking. Great sound recorded by Tony Phillips. The Canada Goose Branta canadensis is a wild goose belonging to the genus Branta, which is native to Arctic and temperate regions of North America, having a black head and neck, white patches on the face, and a brownish-gray body.","['canadian geese honk', 'geese honk', 'canadian geese', 'goose', 'goose call', 'male canadian goose', 'feathered creature', 'fowl', 'game', 'animal', 'nature', 'game bird', 'water', 'park', 'swamp']",,https://soundbible.com/mp3/Goose-SoundBible.com-81224950.mp3,https://soundbible.com/wav/Goose-SoundBible.com-81224950.wav
Flock Of Common Terns,1186-Flock-Of-Common-Terns.html,https://soundbible.com/1186-Flock-Of-Common-Terns.html,"Small flock of common terns. Sound recorded by Tony Phillips. Great bird sound effect. The Common Tern or Sterna hirundo is a seabird of the tern family Sternidae. This bird has a circumpolar distribution breeding in temperate and sub-Arctic regions of Europe, Asia and east and central North America.","['flock', 'flock of birds', 'tern flock', 'tern', 'common tern', 'gull', 'gull', 'seagull', 'bird', 'nature', 'feathered creature', 'fowl', 'game', 'ocean', 'sea', 'water', 'water fowl', 'flying animal', 'bird call', 'bird song', 'birds', 'abyssal', 'aequorial', 'autopelagic', 'bathyal', 'bathybic', 'benthic', 'benthopelagic', 'cisatlantic', 'cotidal', 'epeiric', 'euxine', 'grayslick', 'hadal', 'halimous', 'hydrographic', 'maricolous', 'marigenous', 'marine', 'oceanic', 'pelagic', 'pelagrian', 'seagoing', 'seasurrounded', 'spanipelagic', 'sublittoral', 'tidal', 'transmarine', 'bird calls', 'birds']",,https://soundbible.com/mp3/Flock Of Common Terns-SoundBible.com-1908810905.mp3,https://soundbible.com/wav/Flock Of Common Terns-SoundBible.com-1908810905.wav
Old Sub Sonar,1185-Old-Sub-Sonar.html,https://soundbible.com/1185-Old-Sub-Sonar.html,"Old sub sonar in stereo. Great uboat, or wwii submarine sound effect. Sound effect recorded from pd wwii film, then mastered and put into stereo. Thanks to Mark Pancino for the request.","['ping', 'sonar', 'sonar ping', 'U boat', 'nuclear submarine', 'submersible', 'underwater craft', 'underwater robot', 'abysmal', 'abyssal', 'below', 'beneath', 'bottomless', 'broad', 'buried', 'deep seated', 'distant', 'downreaching', 'far', 'fathomless', 'immersed', 'inmost', 'low', 'profound', 'rooted', 'subaqueous', 'submarine', 'submerged', 'subterranean', 'sunk', 'underground', 'unfathomable', 'wide', 'ocean', 'sea', 'war', 'battle', 'battleship', 'carrier', 'aircraft carrier', 'deep abyss', 'abyss', 'echo', 'long', 'cavern', 'bombsight', 'gunsight', 'homing device', 'periscope', 'radar', 'sight', 'sonar', 'telescopic sight', 'viewfinder', 'side scan sonar', 'deep sea', 'deep sea diver']",,https://soundbible.com/mp3/Old Sub Sonar-SoundBible.com-2099530271.mp3,https://soundbible.com/wav/Old Sub Sonar-SoundBible.com-2099530271.wav
Sonar Ping,1184-Sonar-Ping.html,https://soundbible.com/1184-Sonar-Ping.html,"4 Long sonar pings in stereo. Great uboat, or wwii submarine sound effect. Sound effect recorded from pd wwii film, then mastered and put into stereo. Thanks to Mark Pancino for the request.","['ping', 'sonar', 'sonar ping', 'U boat', 'nuclear submarine', 'submersible', 'underwater craft', 'underwater robot', 'abysmal', 'abyssal', 'below', 'beneath', 'bottomless', 'broad', 'buried', 'deep seated', 'distant', 'downreaching', 'far', 'fathomless', 'immersed', 'inmost', 'low', 'profound', 'rooted', 'subaqueous', 'submarine', 'submerged', 'subterranean', 'sunk', 'underground', 'unfathomable', 'wide', 'ocean', 'sea', 'war', 'battle', 'battleship', 'carrier', 'aircraft carrier', 'deep abyss', 'abyss', 'echo', 'long', 'cavern', 'bombsight', 'gunsight', 'homing device', 'periscope', 'radar', 'sight', 'sonar', 'telescopic sight', 'viewfinder', 'side scan sonar', 'deep sea', 'deep sea diver']",,https://soundbible.com/mp3/Sonar Ping-SoundBible.com-1364584781.mp3,https://soundbible.com/wav/Sonar Ping-SoundBible.com-1364584781.wav
Sonar,1183-Sonar.html,https://soundbible.com/1183-Sonar.html,"Long sonar ping in stereo. Great uboat, or wwii submarine sound effect. Sound effect recorded from pd wwii film, then mastered and put into stereo. Thanks to Mark Pancino for the request.","['ping', 'sonar', 'sonar ping', 'U boat', 'nuclear submarine', 'submersible', 'underwater craft', 'underwater robot', 'abysmal', 'abyssal', 'below', 'beneath', 'bottomless', 'broad', 'buried', 'deep seated', 'distant', 'downreaching', 'far', 'fathomless', 'immersed', 'inmost', 'low', 'profound', 'rooted', 'subaqueous', 'submarine', 'submerged', 'subterranean', 'sunk', 'underground', 'unfathomable', 'wide', 'ocean', 'sea', 'war', 'battle', 'battleship', 'carrier', 'aircraft carrier', 'deep abyss', 'abyss', 'echo', 'long', 'cavern', 'bombsight', 'gunsight', 'homing device', 'periscope', 'radar', 'sight', 'sonar', 'telescopic sight', 'viewfinder', 'side scan sonar']",,https://soundbible.com/mp3/Sonar-SoundBible.com-354002976.mp3,https://soundbible.com/wav/Sonar-SoundBible.com-354002976.wav
Quail Bobwhite,1182-Quail-Bobwhite.html,https://soundbible.com/1182-Quail-Bobwhite.html,Very clean and clear bobwhite quail sound effect recorded by our friend Tony Phillips of Long Island NY. Has been converted to stereo. This may be the best Bobwhite Quail sound online.,"['grouse', 'bird', 'nature', 'hunting', 'game', 'small game', 'natural', 'boom', 'call', 'bird call', 'feathered creature', 'fowl', 'capon', 'chick', 'chicken', 'cock', 'duck', 'game', 'goose', 'hen', 'pheasant', 'rooster', 'turkey', 'bobwhite quail', 'quail', 'bobwhite']",,https://soundbible.com/mp3/Quail Bobwhite-SoundBible.com-1758807566.mp3,https://soundbible.com/wav/Quail Bobwhite-SoundBible.com-1758807566.wav
Grouse,1181-Grouse.html,https://soundbible.com/1181-Grouse.html,Sound of a grouses deep booming call from the brush. This grouse sound was requested by Nertil Taflaj.,"['grouse', 'bird', 'nature', 'hunting', 'game', 'small game', 'natural', 'boom', 'call', 'bird call', 'feathered creature', 'fowl', 'capon', 'chick', 'chicken', 'cock', 'duck', 'game', 'goose', 'hen', 'pheasant', 'rooster', 'turkey']",,https://soundbible.com/mp3/Grouse-SoundBible.com-381035918.mp3,https://soundbible.com/wav/Grouse-SoundBible.com-381035918.wav
Ak47,1180-Ak47.html,https://soundbible.com/1180-Ak47.html,Nice ak47 being fired on a shooting range. Great for battle sequences. Sound from a public domain movie.,"['ak47', '9 mm', 'Saturday night special', 'Uzi', 'blaster', 'cannon', 'difference', 'equalizer', 'flintlock', 'forty five', 'handgun', 'hardware', 'howitzer', 'magnum', 'mortar', 'musket', 'ordnance', 'peashooter', 'persuader', 'piece', 'pistol', 'revolver', 'rifle', 'rod', 'shotgun', 'thirty eight', '38 special', 'war', 'battle', 'military', 'army', 'marine', 'navy', 'shoot', 'shooting range', 'gun club']",,https://soundbible.com/mp3/Ak47-SoundBible.com-1580127026.mp3,https://soundbible.com/wav/Ak47-SoundBible.com-1580127026.wav
44 Magnum,1179-44-Magnum.html,https://soundbible.com/1179-44-Magnum.html,44 Magnum gunshot outside with reverb. Nice clean and clear stereo 44 magnum gunfire sound.,"['gun', 'gunfire', 'cannon', 'pirate', 'attack', 'war', 'battle', 'fire', 'shoot', 'arms', 'battery', 'bazooka', 'big guns', 'cannon', 'cannonry', 'force', 'gunnery', 'heavy stuff', 'munitions', 'ordnance', 'rainmakers', 'stovepipe', 'weapons', '9 mm', 'Saturday night special', 'Uzi', 'blaster', 'cannon', 'difference', 'equalizer', 'flintlock', 'forty-five', 'handgun', 'hardware', 'howitzer', 'magnum', 'mortar', 'musket', 'ordnance', 'peashooter', 'persuader', 'piece', 'pistol', 'revolver', 'rifle', 'rod', 'shotgun', 'thirty eight']",,https://soundbible.com/mp3/44 Magnum-SoundBible.com-162460153.mp3,https://soundbible.com/wav/44 Magnum-SoundBible.com-162460153.wav
Tires Squealing,1178-Tires-Squealing.html,https://soundbible.com/1178-Tires-Squealing.html,"Sound of a truck or large cars tires squealing loud and clear. Sound recorded in stereo. Great city, car, or similar sound effect.","['car', 'auto', 'automobile', 'bucket', 'buggy', 'bus', 'clunker', 'compact', 'convertible', 'conveyance', 'coupe', 'gas guzzler', 'hardtop', 'hatchback', 'heap', 'jalopy', 'jeep', 'junker', 'limousine', 'machine', 'motor', 'motorcar', 'pickup', 'ride', 'roadster', 'sedan', 'station wagon', 'subcompact', 'touring car', 'truck', 'van', 'wagon', 'wheels', 'wreck', 'bleat', 'cheep', 'creak', 'grate', 'howl', 'peep', 'rasp', 'scream', 'scream bloody murder', 'screech', 'shout', 'shriek', 'shrill', 'squawk', 'wail', 'yelp', 'yip', 'yow', 'city', 'traffic', 'emergency', 'problem']",,https://soundbible.com/mp3/Tires Squealing-SoundBible.com-1814115127.mp3,https://soundbible.com/wav/Tires Squealing-SoundBible.com-1814115127.wav
Common Tern,1177-Common-Tern.html,https://soundbible.com/1177-Common-Tern.html,"Single Common Tern call. Sound recorded by Tony Phillips we cleaned up the audio removing some background noise and hiss. Great bird sound effect. The Common Tern or Sterna hirundo is a seabird of the tern family Sternidae. This bird has a circumpolar distribution breeding in temperate and sub-Arctic regions of Europe, Asia and east and central North America.","['tern', 'common tern', 'gull', 'gull', 'seagull', 'bird', 'nature', 'feathered creature', 'fowl', 'game', 'ocean', 'sea', 'water', 'water fowl', 'flying animal', 'bird call', 'bird song', 'birds', 'abyssal', 'aequorial', 'autopelagic', 'bathyal', 'bathybic', 'benthic', 'benthopelagic', 'cisatlantic', 'cotidal', 'epeiric', 'euxine', 'grayslick', 'hadal', 'halimous', 'hydrographic', 'maricolous', 'marigenous', 'marine', 'oceanic', 'pelagic', 'pelagrian', 'seagoing', 'seasurrounded', 'spanipelagic', 'sublittoral', 'tidal', 'transmarine', 'bird calls', 'birds']",,https://soundbible.com/mp3/Common Tern-SoundBible.com-800063820.mp3,https://soundbible.com/wav/Common Tern-SoundBible.com-800063820.wav
